grain_id,area_pixels,equivalent_diameter_pixels,major_axis_pixels,minor_axis_pixels,aspect_ratio,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,area_mm2,equivalent_diameter_mm,major_axis_mm,minor_axis_mm,phi,classification
37,508.0,25.43237481489809,60.612091064453125,40.697540283203125,1.4893305748374484,20.556495864875615,0.16266267746686935,20.278613790869713,0.013555223122239113,0.5557641480118036,0.2982149086892605,0.09334199241129681,0.34474151514435825,0.8216104182841377,0.5516642390651327,1.536413050645701,Medium_Sand
38,480.0,24.721548929484133,35.555789947509766,23.530677795410156,1.511039769302574,25.436376188881695,0.16266267746686935,25.172049337998033,0.013555223122239113,0.5286537017673254,0.2982149086892605,0.0881971581839025,0.3351061116665089,0.4819666660259614,0.3189635877343022,1.5773100962275246,Medium_Sand
39,987.0,35.449787455690135,58.96770095825195,27.683021545410156,2.1301034954411904,0.8133133873343468,0.30499252025038004,0.37954624742269516,0.08133133873343468,0.8675342798233032,0.4473223630338907,0.18135540651564952,0.48052977859783297,0.7993203434945784,0.3752495337457873,1.057302256803585,Medium_Sand
40,210.0,16.351767622932517,28.550575256347656,14.522357940673828,1.9659738021181792,3.8564609782770276,0.2168835699558258,3.6734654661267996,0.06777611561119556,0.36599102430045605,0.2982149086892605,0.038586256705457345,0.22165185857185574,0.38700941786807164,0.19685380214685466,2.1736326351987225,Fine_Sand
41,626.0,28.2320377409108,56.63821792602539,25.327547073364258,2.2362298947452763,24.27740461193025,0.23043879307806492,23.924968810752034,0.013555223122239113,0.7048716023564339,0.4337671399116516,0.11502379379817285,0.3826915707735214,0.7677436812332772,0.34332055171846676,1.3857459705654747,Medium_Sand
42,166.5,14.560026929865362,29.717823028564453,10.898519515991211,2.7267761446827707,24.351958339102566,0.21010595839470625,24.182518050074577,0.09488656185567379,0.3388805780559778,0.23043879307806492,0.03059338924504118,0.19736441370013513,0.40283172185940685,0.1477318637413383,2.3410662104961526,Fine_Sand
43,25505.5,180.20713417687628,456.94012451171875,178.18360900878906,2.5644341084660587,1.4300760393962264,3.3413624996319413,0.013555223122239113,0.013555223122239113,2.8330416325479746,6.655614553019404,4.686484620957344,2.4427479119868396,6.193925341260069,2.415318576839951,-1.2885049872679828,Very_Fine_Gravel
44,464.0,24.306031118985995,37.6314811706543,19.763938903808594,1.9040476371540773,3.5108027886599302,0.2507716277614236,3.2939192187041044,0.06777611561119556,0.4337671399116516,0.36599102430045605,0.08525725291110575,0.32947367503394237,0.5101031236885589,0.2679046016154274,1.6017648964679976,Medium_Sand
45,857.0,33.032806266468405,52.54181671142578,29.95634651184082,1.7539460858705724,22.413561432622373,0.25754923932254314,22.040792796760798,0.013555223122239113,0.7455372717231512,0.48798803240060806,0.15746867617417593,0.4477670592956776,0.7122160487711682,0.4060649608951117,1.159179696975534,Medium_Sand
46,794.5,31.805484091459554,62.05168914794922,41.13916778564453,1.50833603322433,23.023546473123133,0.18977312371134758,22.62366739101708,0.013555223122239113,0.7997581642121077,0.35243580117821693,0.14598467120231362,0.43113043337056084,0.8411244915122751,0.5576505983976432,1.2138036893575241,Medium_Sand
47,1055.5,36.659300858962986,64.10206604003906,27.260835647583008,2.3514343752599696,8.505902509205043,0.2507716277614236,8.024692088365555,0.013555223122239113,0.962420841678977,0.47443280927836895,0.1939418759648106,0.49692500264853523,0.8689178077692361,0.36952670970167745,1.0088999623582058,Medium_Sand
48,1323.5,41.05036586264473,57.7724723815918,50.17029571533203,1.1515274438363843,7.679033898748457,0.27110446244478226,7.197823477908969,0.013555223122239113,0.962420841678977,0.5150984786450863,0.24318528928415617,0.556446868517697,0.7831187534558737,0.6800695525300426,0.8456841542840846,Coarse_Sand
49,815.5,32.223079442094374,60.33794021606445,27.77888298034668,2.1720794266188825,13.873770865611732,0.46087758615612984,13.514557452872396,0.06777611561119556,0.718426825478673,0.7862029410898685,0.14984329687285936,0.43679103152322546,0.8178942423650781,0.37654895688516987,1.1949848606758418,Medium_Sand
50,369.0,21.675455981530703,36.100502014160156,16.083417892456055,2.244578997794563,23.748750910162926,0.23721640463918447,23.5318673402071,0.06777611561119556,0.4337671399116516,0.3388805780559778,0.06780156535387505,0.2938156421059211,0.4893503596267834,0.21801431810045457,1.7670168910015855,Medium_Sand
51,462.5,24.266711549775604,33.24968338012695,23.81641387939453,1.3960826994568603,25.280491122975945,0.23043879307806492,25.03649710677564,0.013555223122239113,0.48798803240060806,0.4337671399116516,0.08498163679178106,0.3289406895002252,0.4507068769614264,0.3228368041067853,1.6041006163299467,Medium_Sand
52,215.0,16.545286401814263,27.549293518066406,14.039036750793457,1.9623350239117636,1.6130715515464544,0.27110446244478226,1.4232984278351068,0.14910745434463024,0.37954624742269516,0.24399401620030403,0.03950497710320633,0.22427504879794108,0.37343682049744586,0.19030227557832013,2.1566589692370535,Fine_Sand
53,887.5,33.61547405514991,45.53103256225586,33.269065856933594,1.3685696123255218,1.9993954105302691,0.2778820740059018,1.694402890279889,0.013555223122239113,0.6099850405007601,0.5286537017673254,0.16307287060044473,0.45566525117739703,0.6171833053673126,0.45096961075920206,1.1339537393920807,Medium_Sand
54,2571.5,57.22006194759379,133.46339416503906,44.43526077270508,3.0035469994815616,18.672319850884378,0.2982149086892605,17.635345282033086,0.013555223122239113,2.0739491377025843,0.5693193711340427,0.4724979005623027,0.7756307067679777,1.8091260865584502,0.6023298742688965,0.3665581748555552,Coarse_Sand
55,1030.5,36.22255306918033,78.714111328125,29.051090240478516,2.709506275893502,23.52508972864598,0.2778820740059018,22.976103192195296,0.013555223122239113,1.0979730729013681,0.5286537017673254,0.18934827397606568,0.4910047889098865,1.0669873419215037,0.3937940101539894,1.0261909992621556,Medium_Sand
56,338.0,20.7449985808745,24.616804122924805,21.413501739501953,1.1495926459105774,25.768479155376554,0.28465968556702137,25.565150808542967,0.12199700810015202,0.4066566936671734,0.3253253549337387,0.062105498887831345,0.2812030844342876,0.33368627244270144,0.29026479390740434,1.8303156758906916,Medium_Sand
57,15507.5,140.5160568760045,270.0730285644531,123.33843994140625,2.1896906486960215,15.554618532769382,1.0301969572901726,13.74499624595046,0.013555223122239113,3.619244573637843,2.033283468335867,2.849411313618475,1.9047265032114826,3.6609001614900194,1.6718800729546501,-0.9295838581977743,Very_Coarse_Sand
58,990.5,35.51258606550893,54.46176528930664,32.23905944824219,1.6893099929525435,2.44671777356416,0.2778820740059018,2.033283468335867,0.013555223122239113,0.8268686104565859,0.5286537017673254,0.1819985107940738,0.48138102776569314,0.7382413801275689,0.43700764407205384,1.0547488115870405,Medium_Sand
59,621.0,28.11906394744562,37.47554397583008,27.179536819458008,1.3788146657819824,6.709835445508361,0.23043879307806492,6.479396652430296,0.013555223122239113,0.46087758615612984,0.4337671399116516,0.11410507340042386,0.3811601857961351,0.5079893602196606,0.3684246859468665,1.391530664921543,Medium_Sand
60,155.5,14.070847494245605,21.674421310424805,12.357939720153809,1.7538863112495455,16.727145332843065,0.31854774337261915,16.605148324742913,0.17621790058910847,0.24399401620030403,0.28465968556702137,0.028572204369993415,0.1907334773034983,0.2938016169082225,0.16751463023786606,2.3903700089664826,Fine_Sand
61,844.0,32.78130832893156,50.6470832824707,32.41079330444336,1.562661018714628,21.22070179786533,0.23043879307806492,20.80726749263704,0.013555223122239113,0.8268686104565859,0.4337671399116516,0.15508000314002857,0.44435794863758266,0.6865325143845169,0.43933553481050325,1.1702057996781912,Medium_Sand
62,1329.5,41.14331020622185,64.33570861816406,35.79779815673828,1.7971973677396145,17.384573654271662,0.27110446244478226,16.876252787187696,0.013555223122239113,1.0166417341679335,0.5150984786450863,0.24428775376145495,0.5577067498328349,0.8720848850465757,0.48524714129946744,0.84242136310295,Coarse_Sand
63,289.5,19.19903248085251,25.587276458740234,16.515911102294922,1.5492500716587672,19.661851138807833,0.2982149086892605,19.492410849779844,0.12199700810015202,0.3388805780559778,0.35243580117821693,0.0531939110296662,0.2602471690090717,0.34684124148864015,0.2238768600586738,1.9420456250371654,Medium_Sand
64,405.0,22.708192698181442,35.1037712097168,19.61724090576172,1.7894346803584686,5.882966835051775,0.24399401620030403,5.7067489344626665,0.013555223122239113,0.35243580117821693,0.46087758615612984,0.07441635221766774,0.30781461872665045,0.4758394511797448,0.2659160775203162,1.6998663451457903,Medium_Sand
65,528.5,25.94045295272489,34.81484603881836,25.024044036865234,1.3912557853370697,20.820822715759277,0.2778820740059018,20.61749436892569,0.013555223122239113,0.4066566936671734,0.5286537017673254,0.09710874604206765,0.3516286276661323,0.4719230060225854,0.3392065003404454,1.5078755633404424,Medium_Sand
66,634.5,28.423062662817685,48.66340637207031,20.211824417114258,2.4076701522730835,4.656219142489135,0.3863238589838147,4.28345050662756,0.2033283468335867,0.7455372717231512,0.36599102430045605,0.11658561847434612,0.38528095621187747,0.6596433312616057,0.27397578968150427,1.3760172171112308,Medium_Sand
67,286.0,19.08262324195121,28.312877655029297,15.261748313903809,1.8551529662716038,14.80908126104623,0.3456581896170974,14.598975302651525,0.23043879307806492,0.4202119167894125,0.23043879307806492,0.05255080675124191,0.25866921580227453,0.38378737384658024,0.2068764036304227,1.9508197256425892,Medium_Sand
68,1498.0,43.672792880846,72.69447326660156,46.07514953613281,1.5777371098837885,2.995704310014844,0.5286537017673254,2.507716277614236,0.08133133873343468,0.9759760648012161,0.8946447260677814,0.2752486311655957,0.5919944518712035,0.9853898048824306,0.6245589323528122,0.7563444398024084,Coarse_Sand
69,1428.0,42.64019312669459,59.32391357421875,46.784400939941406,1.2680276413152047,9.33277111966163,0.30499252025038004,8.878671145066619,0.013555223122239113,0.9081999491900206,0.5828745942562819,0.26238654559710994,0.5779973318077118,0.8041488849829648,0.634172993381199,0.7908652620172337,Coarse_Sand
70,600.0,27.63953195770684,55.81303787231445,22.796344757080078,2.448332768567209,10.654405374079943,0.4337671399116516,10.301969572901726,0.24399401620030403,0.7048716023564339,0.37954624742269516,0.11024644772987813,0.37466002268097465,0.7565581814892042,0.30900953955370625,1.4163460487838433,Medium_Sand
71,3160.0,63.43056803594868,90.39390563964844,66.4248046875,1.3608456368808715,5.869411611929536,0.4947656439617276,5.2187609020620584,0.013555223122239113,1.3013014197349548,0.962420841678977,0.5806312913773581,0.8598155024976527,1.225309559836063,0.900403048390217,0.21790097249955118,Coarse_Sand
72,358.5,21.364839732316174,36.95820617675781,18.66123390197754,1.9804803032258942,7.116492139175534,0.33210296649485826,6.940274238586426,0.09488656185567379,0.35243580117821693,0.47443280927836895,0.06587225251860218,0.2896051695424251,0.5009767309236679,0.25295718927759836,1.7878407396808313,Medium_Sand
73,50.0,7.978845608028654,12.54706859588623,8.486138343811035,1.4785368901081897,11.00684117525816,0.3931014705449343,10.925509836524725,0.3253253549337387,0.16266267746686935,0.13555223122239113,0.009187203977489844,0.108155032474726,0.17007831434727727,0.11503149869654727,3.2088272991444216,Very_Fine_Sand
74,613.5,27.948747032649287,46.96797180175781,24.6562442779541,1.9049118459518712,18.069112421944737,0.4202119167894125,17.770897513255477,0.17621790058910847,0.596429817378521,0.48798803240060806,0.11272699280380039,0.3788515020145794,0.6366613373718621,0.33422089254409926,1.4002956272003313,Medium_Sand
75,493.0,25.05408341078227,40.589073181152344,21.48175811767578,1.889467005391637,22.040792796760798,0.37954624742269516,21.796798780560493,0.13555223122239113,0.48798803240060806,0.48798803240060806,0.09058583121804986,0.3396136907563432,0.5501939432954117,0.2911900243430665,1.558033475842828,Medium_Sand
76,452.0,23.98967015655475,35.72889709472656,19.083345413208008,1.8722554311676294,24.833168759942055,0.2778820740059018,24.60272996686399,0.08133133873343468,0.46087758615612984,0.3931014705449343,0.08305232395650819,0.3251853316010206,0.48431317203053936,0.2586790049947929,1.6206659128241896,Medium_Sand
77,288.5,19.165844845873465,25.558578491210938,17.015060424804688,1.5021150588423091,19.370413841679692,0.4066566936671734,19.194195941090584,0.27110446244478226,0.35243580117821693,0.27110446244478226,0.0530101669501164,0.2597973032120313,0.34645223413562576,0.23064294049660816,1.9445416397090425,Medium_Sand
78,411.0,22.875783109789968,40.76891326904297,18.3516902923584,2.221534508241949,20.427721245214343,0.3388805780559778,20.1701720058918,0.16266267746686935,0.5150984786450863,0.35243580117821693,0.07551881669496652,0.3100863441491519,0.5526317158130922,0.24876125658314763,1.6892581021909423,Medium_Sand
79,519.5,25.71863028020577,38.3153076171875,23.310972213745117,1.6436597867246052,21.39014208689332,0.44054475147277117,21.146148070693016,0.2168835699558258,0.48798803240060806,0.4473223630338907,0.09545504932611948,0.34862177184656423,0.5193725437482044,0.3159854295536313,1.5202654245796778,Medium_Sand
80,199.0,15.91774699517169,19.914409637451172,15.486679077148438,1.285905747658717,21.08514956664294,0.41343430522829294,20.94281972385943,0.28465968556702137,0.28465968556702137,0.25754923932254314,0.03656507183040958,0.21576861212290346,0.26994426598331955,0.20992539031325919,2.2124430837599594,Fine_Sand
81,311.0,19.899183360445615,38.17194747924805,15.670104026794434,2.4359728189409293,22.44067187886685,0.41343430522829294,22.203455474227667,0.2982149086892605,0.47443280927836895,0.23043879307806492,0.05714440873998683,0.26973787040118824,0.5174292650916001,0.21241175643189614,1.8903700089664823,Medium_Sand
82,687.5,29.586351363515988,44.20762634277344,24.632455825805664,1.7946901703751466,3.8700162013992667,0.5489865364506841,3.6463550198823214,0.24399401620030403,0.4473223630338907,0.6099850405007601,0.12632405469048535,0.4010495941054226,0.5992442387808694,0.3338984347674945,1.3181474423820916,Medium_Sand
83,564.0,26.797520467958073,57.07511901855469,29.315820693969727,1.946905038558073,13.087567924521863,0.4540999745950103,12.647023173049092,0.23043879307806492,0.8810895029455423,0.4473223630338907,0.10363166086608544,0.36324636906594115,0.7736659730248618,0.3973824905183143,1.460979717832387,Medium_Sand
84,285.0,19.04923279949934,23.1131591796875,18.57461929321289,1.2443409372128007,22.826995737850666,0.3863238589838147,22.664333060383797,0.24399401620030403,0.3253253549337387,0.28465968556702137,0.05236706267169211,0.2582166009046892,0.3133040297404932,0.2517831089301481,1.9533463395057316,Medium_Sand
85,428.0,23.34408972623798,28.270524978637695,24.159099578857422,1.1701812348742642,24.487510570324957,0.48798803240060806,24.29095983505249,0.2982149086892605,0.3931014705449343,0.37954624742269516,0.07864246604731306,0.31643434482472554,0.3832132738682681,0.32748198522380534,1.6600219008312105,Medium_Sand
86,240.5,17.498974555922032,23.930112838745117,15.33852481842041,1.560131311324467,3.5108027886599302,0.46087758615612984,3.348140111193061,0.3388805780559778,0.3253253549337387,0.24399401620030403,0.04419045113172615,0.23720250451590824,0.32437801886954887,0.20791712627969083,2.075808852146763,Fine_Sand
87,654.0,28.856518540128786,60.512413024902344,23.135412216186523,2.6155753119698155,17.87256168667227,0.3592134127393365,17.459127381443977,0.05422089248895645,0.8268686104565859,0.6099850405007601,0.12016862802556716,0.39115654734247535,0.8202592602176395,0.3136056746153848,1.3541819812827427,Medium_Sand
88,81.5,10.186708148166206,18.30250358581543,9.132871627807617,2.004025057145035,24.989053825847805,0.4202119167894125,24.91450009867549,0.2982149086892605,0.14910745434463024,0.24399401620030403,0.014975142483308446,0.13808310182952413,0.2480945198013096,0.12379811266169938,2.856391316916245,Fine_Sand
89,1011.5,35.88707008798039,88.63858032226562,24.6676082611084,3.5933187921593333,1.1183059075847268,0.5693193711340427,0.5150984786450863,0.3117701318114996,1.206414857879281,0.5150984786450863,0.18585713646461954,0.48645724224600745,1.2015157335068238,0.3343749338713131,1.0396150917526423,Medium_Sand
90,444.0,23.77642441290137,41.930328369140625,23.30792236328125,1.7989732296001069,4.324116175994277,0.44054475147277117,3.9987908210605383,0.24399401620030403,0.6506507098674774,0.3931014705449343,0.08158237132010981,0.32229473796593117,0.5683749566324536,0.3159440881501041,1.6335474608567309,Medium_Sand
91,426.5,23.30314712285761,33.877079010009766,20.87553596496582,1.6228124186542405,7.306265262886882,0.4812104208394885,7.1436025854200125,0.24399401620030403,0.3253253549337387,0.47443280927836895,0.07836684992798837,0.31587935870069933,0.4592113647104057,0.2829725478014389,1.6625544283726388,Medium_Sand
92,1538.5,44.259225474188405,68.751708984375,37.89707565307617,1.814169241282719,15.57495136745274,0.2982149086892605,15.100518558174372,0.013555223122239113,0.9488656185567379,0.5693193711340427,0.2826902663873625,0.599943676520113,0.9319447553184546,0.513703316157823,0.7371010298650114,Coarse_Sand
93,343.5,20.91310076522677,28.724075317382812,19.923908233642578,1.441688798228888,21.735800276510417,0.48798803240060806,21.55280476436019,0.3117701318114996,0.36599102430045605,0.35243580117821693,0.06311609132535523,0.2834817470505184,0.3893612499071253,0.2700730215740421,1.8186722496227337,Medium_Sand
94,108.5,11.753573524837677,18.493818283081055,10.632586479187012,1.7393527265714868,24.92127771023661,0.5218760902062058,24.792503090575337,0.4202119167894125,0.25754923932254314,0.2033283468335867,0.01993623263115296,0.15932231161281715,0.25068783320930876,0.14412708209188274,2.649979777809544,Fine_Sand
95,203.0,16.07692842495848,20.019302368164062,15.778733253479004,1.2687521898343816,23.565755398012698,0.535431313328445,23.423425555229187,0.4066566936671734,0.28465968556702137,0.25754923932254314,0.037300048148608766,0.21792635192058044,0.27136611035203373,0.21388424983720178,2.198087435439196,Fine_Sand
96,181.5,15.201742576738761,24.73781967163086,16.536039352416992,1.495994242902854,25.18560456112027,0.4337671399116516,25.03649710677564,0.28465968556702137,0.2982149086892605,0.2982149086892605,0.033349550438288134,0.20606301247453604,0.3353266652066722,0.2241497029801387,2.2788425250339084,Fine_Sand
97,273.5,18.66094894385243,28.753185272216797,17.063627243041992,1.68505704342208,8.70923085603863,0.4812104208394885,8.539790567010641,0.28465968556702137,0.3388805780559778,0.3931014705449343,0.050254005756869446,0.252953326606632,0.38975584183997825,0.23130127455415206,1.9830568826355053,Medium_Sand
98,116.0,12.153015559492998,25.34623146057129,9.06457805633545,2.79618436766135,23.314983770251274,0.5150984786450863,23.192986762151122,0.37954624742269516,0.24399401620030403,0.27110446244478226,0.021314313227776438,0.16473683751697119,0.3435738227559604,0.12287237806257956,2.601764896467998,Fine_Sand
99,375.0,21.850968611841584,38.805023193359375,28.406734466552734,1.3660501258618802,7.0216055773198605,0.4473223630338907,6.818277230486274,0.17621790058910847,0.4066566936671734,0.5422089248895645,0.06890402983117383,0.29619475497055614,0.5260107476496501,0.3850596238683224,1.755382001340162,Medium_Sand
100,240.5,17.498974555922032,26.45903205871582,16.273189544677734,1.6259278481377635,8.973557706922293,0.5286537017673254,8.770229360088706,0.3931014705449343,0.4066566936671734,0.27110446244478226,0.04419045113172615,0.23720250451590824,0.35865808315437064,0.2205867151885954,2.075808852146763,Fine_Sand
101,189.5,15.533154661153457,27.553293228149414,10.784660339355469,2.554859621086231,23.145543481223285,0.5286537017673254,22.976103192195296,0.4066566936671734,0.3388805780559778,0.24399401620030403,0.03481950307468651,0.2105553772241836,0.3734910374600453,0.14618847719752637,2.2477283749462376,Fine_Sand
102,354.5,21.245315215562588,27.737768173217773,23.765018463134766,1.1671679622822804,20.62427198048681,0.6235402636229992,20.414166022092104,0.4337671399116516,0.4202119167894125,0.37954624742269516,0.065137276200403,0.28798498804925243,0.3759916365009097,0.3221401277719238,1.7959344854120256,Medium_Sand
103,1372.5,41.803364399878284,60.15907287597656,41.289737701416016,1.4569981846582045,24.263849388808012,0.6438730983063579,23.81652702577412,0.2982149086892605,0.8946447260677814,0.6913163792341948,0.2521887491820962,0.5666539317006175,0.8154696556609053,0.5596916072014224,0.8194601770855031,Coarse_Sand
104,685.0,29.53250900522315,38.67312240600586,25.427209854125977,1.5209345668624559,6.6081712720915675,0.5218760902062058,6.384510090574622,0.25754923932254314,0.4473223630338907,0.5286537017673254,0.12586469449161086,0.40031974892533567,0.5242228030470741,0.34467150294867466,1.3207753051078392,Medium_Sand
105,632.5,28.37823130579125,42.46138000488281,24.609018325805664,1.725439814084607,17.235466199927032,0.6709835445508361,16.95758412592113,0.47443280927836895,0.5557641480118036,0.3931014705449343,0.11621813031524653,0.3846732571645114,0.575573480044369,0.333580734225567,1.3782945592409475,Medium_Sand
106,284.5,19.0325156108475,30.168745040893555,17.291128158569336,1.7447528445934386,18.218219876289368,0.6235402636229992,18.069112421944737,0.4202119167894125,0.2982149086892605,0.4066566936671734,0.05227519063191721,0.2579899956825369,0.4089440703472569,0.23438510022463888,1.954612972878493,Medium_Sand
107,339.0,20.775663783985824,27.606489181518555,17.216915130615234,1.6034515458828342,5.916854892857373,0.5760969826951623,5.733859380707145,0.4337671399116516,0.36599102430045605,0.28465968556702137,0.06228924296738114,0.2816187581045504,0.37421212047716423,0.23337912607214406,1.8281846624636118,Medium_Sand
108,2181.0,52.69663601281765,77.63678741455078,55.50632858276367,1.39870154263201,10.030865110456944,0.4947656439617276,9.434435293078423,0.013555223122239113,1.192859634757042,0.962420841678977,0.400745837498107,0.7143146589451641,1.0523839758980813,0.7524006686356799,0.48536836671140854,Coarse_Sand
109,83.5,10.31094088749354,18.136199951171875,10.357791900634766,1.750971647737045,16.998249795287848,0.5896522058174014,16.876252787187696,0.5150984786450863,0.24399401620030403,0.14910745434463024,0.01534263064240804,0.13976710433019313,0.24584023692767687,0.14040218026682538,2.838903247794758,Fine_Sand
110,483.5,24.811515872260834,38.904117584228516,22.238527297973633,1.7494017055604867,19.68896158505231,0.47443280927836895,19.465300403535366,0.23043879307806492,0.4473223630338907,0.48798803240060806,0.08884026246232679,0.3363256336494728,0.5273539942280436,0.3014481994340379,1.572069354293363,Medium_Sand
111,235.0,17.297725082009,35.90518569946289,12.240738868713379,2.933253138111987,10.430744192562997,0.5760969826951623,10.179972564801574,0.47443280927836895,0.5015432555228472,0.2033283468335867,0.04317985869420227,0.23447452299378382,0.4867028034016485,0.16592594654647463,2.092496920749284,Fine_Sand
112,217.5,16.641201909113953,20.814403533935547,17.618391036987305,1.1814020639137064,20.278613790869713,0.5218760902062058,20.129506336525083,0.3931014705449343,0.2982149086892605,0.25754923932254314,0.03996433730208082,0.2255752049002711,0.28214388405881863,0.23882122156122065,2.1483195986637385,Fine_Sand
113,410.0,22.847936741452536,30.196916580200195,23.369293212890625,1.292162167897462,8.153466708026826,0.5286537017673254,7.956915972754359,0.2982149086892605,0.3931014705449343,0.46087758615612984,0.07533507261541672,0.309708880413194,0.4093259418482553,0.31677598370976057,1.6910153442790608,Medium_Sand
